FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f27,344100,Masaya,1,19890220,1989,2,20,19891116,1989,11,16,False,11.984,-86.161,POINT (-86.161 11.984),11031
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f26,344120,Concepcion,1,20080730,2008,7,30,20080730,2008,7,30,False,11.538,-85.622,POINT (-85.622 11.538),11077
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f25,344120,Concepcion,1,20091211,2009,12,11,20110312,2011,3,12,False,11.538,-85.622,POINT (-85.622 11.538),11080
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f24,344120,Concepcion,2,19880616,1988,6,16,,,,,False,11.538,-85.622,POINT (-85.622 11.538),11071
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f23,344120,Concepcion,1,19991227,1999,12,27,19991229,1999,12,29,False,11.538,-85.622,POINT (-85.622 11.538),11072
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f22,344120,Concepcion,2,20050728,2005,7,28,20051110,2005,11,10,False,11.538,-85.622,POINT (-85.622 11.538),11073
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f21,344120,Concepcion,2,20060901,2006,9,1,20060921,2006,9,21,False,11.538,-85.622,POINT (-85.622 11.538),11074
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f20,344120,Concepcion,1,20070209,2007,2,9,20070710,2007,7,10,False,11.538,-85.622,POINT (-85.622 11.538),11075
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f1f,344120,Concepcion,2,20071124,2007,11,24,20071220,2007,12,20,False,11.538,-85.622,POINT (-85.622 11.538),11076
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f1e,344120,Concepcion,2,19770404,1977,4,4,19770503,1977,5,3,False,11.538,-85.622,POINT (-85.622 11.538),11065
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f1d,344120,Concepcion,2,19780330,1978,3,30,19780516,1978,5,16,False,11.538,-85.622,POINT (-85.622 11.538),11066
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f1c,344120,Concepcion,2,19820115,1982,1,15,19820214,1982,2,14,False,11.538,-85.622,POINT (-85.622 11.538),11067
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f1b,344120,Concepcion,2,19830316,1983,3,16,19830325,1983,3,25,False,11.538,-85.622,POINT (-85.622 11.538),11068
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f1a,344120,Concepcion,2,19841216,1984,12,16,19850102,1985,1,2,False,11.538,-85.622,POINT (-85.622 11.538),11069
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f19,344120,Concepcion,1,19851202,1985,12,2,19860420,1986,4,20,False,11.538,-85.622,POINT (-85.622 11.538),11070
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f18,344120,Concepcion,2,19620616,1962,6,16,19620616,1962,6,16,False,11.538,-85.622,POINT (-85.622 11.538),11062
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f17,344120,Concepcion,1,19630509,1963,5,9,,,,,False,11.538,-85.622,POINT (-85.622 11.538),11063
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f16,344120,Concepcion,2,19731224,1973,12,24,19740112,1974,1,12,False,11.538,-85.622,POINT (-85.622 11.538),11064
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f15,345020,Rincon de la Vieja,2,19690920,1969,9,20,19691016,1969,10,16,False,10.83,-85.324,POINT (-85.324 10.83),11078
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f14,345020,Rincon de la Vieja,1,20150616,2015,6,16,20160501,2016,5,1,False,10.83,-85.324,POINT (-85.324 10.83),22132
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f13,345020,Rincon de la Vieja,1,20121017,2012,10,17,20121017,2012,10,17,False,10.83,-85.324,POINT (-85.324 10.83),22161
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f12,345020,Rincon de la Vieja,1,20110822,2011,8,22,20110927,2011,9,27,False,10.83,-85.324,POINT (-85.324 10.83),20812
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f11,345020,Rincon de la Vieja,1,20120219,2012,2,19,20120414,2012,4,14,False,10.83,-85.324,POINT (-85.324 10.83),20813
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f10,345020,Rincon de la Vieja,1,20140917,2014,9,17,20141024,2014,10,24,False,10.83,-85.324,POINT (-85.324 10.83),20961
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f0f,345020,Rincon de la Vieja,2,19951106,1995,11,6,19951113,1995,11,13,False,10.83,-85.324,POINT (-85.324 10.83),11105
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f0e,345020,Rincon de la Vieja,2,19980215,1998,2,15,19980916,1998,9,16,False,10.83,-85.324,POINT (-85.324 10.83),11106
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f0d,345020,Rincon de la Vieja,1,19830206,1983,2,6,19830221,1983,2,21,False,10.83,-85.324,POINT (-85.324 10.83),11099
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f0c,345020,Rincon de la Vieja,2,19840331,1984,3,31,19840416,1984,4,16,False,10.83,-85.324,POINT (-85.324 10.83),11100
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f0b,345020,Rincon de la Vieja,1,19850916,1985,9,16,19860416,1986,4,16,False,10.83,-85.324,POINT (-85.324 10.83),11101
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f0a,345020,Rincon de la Vieja,1,19861231,1986,12,31,19861231,1986,12,31,False,10.83,-85.324,POINT (-85.324 10.83),11102
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f09,345020,Rincon de la Vieja,1,19870401,1987,4,1,19870401,1987,4,1,False,10.83,-85.324,POINT (-85.324 10.83),11103
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f08,345020,Rincon de la Vieja,2,19910507,1991,5,7,19920916,1992,9,16,False,10.83,-85.324,POINT (-85.324 10.83),11104
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f07,345020,Rincon de la Vieja,3,19661106,1966,11,6,19671216,1967,12,16,False,10.83,-85.324,POINT (-85.324 10.83),11096
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f06,345020,Rincon de la Vieja,2,19690422,1969,4,22,19690516,1969,5,16,False,10.83,-85.324,POINT (-85.324 10.83),11097
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f05,345020,Rincon de la Vieja,1,19700814,1970,8,14,19700815,1970,8,15,False,10.83,-85.324,POINT (-85.324 10.83),11098
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f04,345033,Arenal,3,19680729,1968,7,29,20101216,2010,12,16,False,10.463,-84.703,POINT (-84.703 10.463),11134
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f03,345040,Poas,1,20160605,2016,6,5,20160816,2016,8,16,False,10.2,-84.233,POINT (-84.233 10.2),22156
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f02,345040,Poas,1,19960408,1996,4,8,19960408,1996,4,8,False,10.2,-84.233,POINT (-84.233 10.2),11188
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f01,345040,Poas,1,20060324,2006,3,24,20060324,2006,3,24,False,10.2,-84.233,POINT (-84.233 10.2),11189
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6f00,345040,Poas,1,20060925,2006,9,25,20061216,2006,12,16,False,10.2,-84.233,POINT (-84.233 10.2),11190
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eff,345040,Poas,1,20080113,2008,1,13,20080113,2008,1,13,False,10.2,-84.233,POINT (-84.233 10.2),11191
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6efe,345040,Poas,1,20090112,2009,1,12,20090321,2009,3,21,False,10.2,-84.233,POINT (-84.233 10.2),11192
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6efd,345040,Poas,1,20091116,2009,11,16,20141013,2014,10,13,False,10.2,-84.233,POINT (-84.233 10.2),11193
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6efc,345040,Poas,1,19810316,1981,3,16,19810516,1981,5,16,False,10.2,-84.233,POINT (-84.233 10.2),11182
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6efb,345040,Poas,2,19870616,1987,6,16,19900616,1990,6,16,False,10.2,-84.233,POINT (-84.233 10.2),11183
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6efa,345040,Poas,1,19910306,1991,3,6,19910916,1991,9,16,False,10.2,-84.233,POINT (-84.233 10.2),11184
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef9,345040,Poas,1,19920216,1992,2,16,19920316,1992,3,16,False,10.2,-84.233,POINT (-84.233 10.2),11185
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef8,345040,Poas,0,19921016,1992,10,16,19930916,1993,9,16,False,10.2,-84.233,POINT (-84.233 10.2),11186
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef7,345040,Poas,2,19940316,1994,3,16,19941016,1994,10,16,False,10.2,-84.233,POINT (-84.233 10.2),11187
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef6,345040,Poas,1,19770516,1977,5,16,19770716,1977,7,16,False,10.2,-84.233,POINT (-84.233 10.2),11176
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef5,345040,Poas,2,19771218,1977,12,18,19780615,1978,6,15,False,10.2,-84.233,POINT (-84.233 10.2),11177
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef4,345040,Poas,1,19780922,1978,9,22,19781216,1978,12,16,False,10.2,-84.233,POINT (-84.233 10.2),11178
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef3,345040,Poas,1,19790908,1979,9,8,19800116,1980,1,16,False,10.2,-84.233,POINT (-84.233 10.2),11179
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef2,345040,Poas,1,19800912,1980,9,12,19800912,1980,9,12,False,10.2,-84.233,POINT (-84.233 10.2),11180
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef1,345040,Poas,1,19801226,1980,12,26,19801226,1980,12,26,False,10.2,-84.233,POINT (-84.233 10.2),11181
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ef0,345040,Poas,1,19680702,1968,7,2,,,,,False,10.2,-84.233,POINT (-84.233 10.2),11170
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eef,345040,Poas,2,19690503,1969,5,3,19690603,1969,6,3,False,10.2,-84.233,POINT (-84.233 10.2),11171
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eee,345040,Poas,1,19700716,1970,7,16,,,,,False,10.2,-84.233,POINT (-84.233 10.2),11172
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eed,345040,Poas,2,19720209,1972,2,9,19730908,1973,9,8,False,10.2,-84.233,POINT (-84.233 10.2),11173
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eec,345040,Poas,2,19740911,1974,9,11,19750216,1975,2,16,False,10.2,-84.233,POINT (-84.233 10.2),11174
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eeb,345040,Poas,2,19760621,1976,6,21,19761116,1976,11,16,False,10.2,-84.233,POINT (-84.233 10.2),11175
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eea,345040,Poas,2,19580702,1958,7,2,19610703,1961,7,3,False,10.2,-84.233,POINT (-84.233 10.2),11166
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee9,345040,Poas,2,19630523,1963,5,23,19630702,1963,7,2,False,10.2,-84.233,POINT (-84.233 10.2),11167
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee8,345040,Poas,2,19641225,1964,12,25,19650316,1965,3,16,False,10.2,-84.233,POINT (-84.233 10.2),11168
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee7,345040,Poas,1,19670101,1967,1,1,,,,,False,10.2,-84.233,POINT (-84.233 10.2),11169
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee6,345060,Irazu,3,19630313,1963,3,13,19650213,1965,2,13,False,9.979,-83.852,POINT (-83.852 9.979),11228
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee5,345060,Irazu,1,19770303,1977,3,3,,,,,False,9.979,-83.852,POINT (-83.852 9.979),11231
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee4,345060,Irazu,2,19941208,1994,12,8,19941208,1994,12,8,False,9.979,-83.852,POINT (-83.852 9.979),11232
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee3,345070,Turrialba,2,20100105,2010,1,5,20100307,2010,3,7,False,10.025,-83.767,POINT (-83.767 10.025),11247
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee2,345070,Turrialba,1,20110114,2011,1,14,20110114,2011,1,14,False,10.025,-83.767,POINT (-83.767 10.025),20829
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee1,345070,Turrialba,2,20120112,2012,1,12,20120118,2012,1,18,False,10.025,-83.767,POINT (-83.767 10.025),20830
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ee0,345070,Turrialba,2,20130521,2013,5,21,20130604,2013,6,4,False,10.025,-83.767,POINT (-83.767 10.025),20831
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6edf,345070,Turrialba,2,20141029,2014,10,29,20141208,2014,12,8,False,10.025,-83.767,POINT (-83.767 10.025),20974
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ede,345070,Turrialba,2,20150308,2015,3,8,20180316,2018,3,16,True,10.025,-83.767,POINT (-83.767 10.025),20998
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6edd,351020,"Ruiz, Nevado del",1,19841222,1984,12,22,19850319,1985,3,19,False,4.892,-75.324,POINT (-75.324 4.892),11289
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6edc,351020,"Ruiz, Nevado del",3,19850911,1985,9,11,19910713,1991,7,13,False,4.892,-75.324,POINT (-75.324 4.892),11290
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6edb,351020,"Ruiz, Nevado del",3,20120222,2012,2,22,20130712,2013,7,12,False,4.892,-75.324,POINT (-75.324 4.892),20814
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eda,351020,"Ruiz, Nevado del",2,20141118,2014,11,18,20170529,2017,5,29,False,4.892,-75.324,POINT (-75.324 4.892),20995
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed9,351050,"Huila, Nevado del",3,20070219,2007,2,19,20070528,2007,5,28,False,2.93,-76.03,POINT (-76.03 2.93),11312
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed8,351050,"Huila, Nevado del",2,20080102,2008,1,2,20080416,2008,4,16,False,2.93,-76.03,POINT (-76.03 2.93),11313
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed7,351050,"Huila, Nevado del",3,20081026,2008,10,26,20120114,2012,1,14,False,2.93,-76.03,POINT (-76.03 2.93),11314
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed6,351060,Purace,2,19770319,1977,3,19,19770328,1977,3,28,False,2.32,-76.4,POINT (-76.4 2.32),11339
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed5,351080,Galeras,2,20051124,2005,11,24,20060712,2006,7,12,False,1.22,-77.37,POINT (-77.37 1.22),11378
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed4,351080,Galeras,3,20071004,2007,10,4,20080117,2008,1,17,False,1.22,-77.37,POINT (-77.37 1.22),11379
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed3,351080,Galeras,3,20081021,2008,10,21,20100102,2010,1,2,False,1.22,-77.37,POINT (-77.37 1.22),11380
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed2,351080,Galeras,2,20100825,2010,8,25,20100825,2010,8,25,False,1.22,-77.37,POINT (-77.37 1.22),11381
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed1,351080,Galeras,2,20120513,2012,5,13,20140129,2014,1,29,False,1.22,-77.37,POINT (-77.37 1.22),20764
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ed0,351080,Galeras,2,19890219,1989,2,19,19890509,1989,5,9,False,1.22,-77.37,POINT (-77.37 1.22),11372
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ecf,351080,Galeras,2,19900107,1990,1,7,19920716,1992,7,16,False,1.22,-77.37,POINT (-77.37 1.22),11373
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ece,351080,Galeras,2,19930114,1993,1,14,19930607,1993,6,7,False,1.22,-77.37,POINT (-77.37 1.22),11374
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ecd,351080,Galeras,1,20000321,2000,3,21,20000518,2000,5,18,False,1.22,-77.37,POINT (-77.37 1.22),11375
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ecc,351080,Galeras,1,20020607,2002,6,7,20020607,2002,6,7,False,1.22,-77.37,POINT (-77.37 1.22),11376
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ecb,351080,Galeras,3,20040716,2004,7,16,20050207,2005,2,7,False,1.22,-77.37,POINT (-77.37 1.22),11377
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eca,351080,Galeras,1,19740702,1974,7,2,19830702,1983,7,2,False,1.22,-77.37,POINT (-77.37 1.22),11371
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec9,352010,Reventador,2,20070315,2007,3,15,20071011,2007,10,11,False,-0.077,-77.656,POINT (-77.656 -0.077),11448
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec8,352010,Reventador,2,20080727,2008,7,27,20180316,2018,3,16,True,-0.077,-77.656,POINT (-77.656 -0.077),11449
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec7,352010,Reventador,3,19600616,1960,6,16,,,,,False,-0.077,-77.656,POINT (-77.656 -0.077),11442
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec6,352010,Reventador,2,19720716,1972,7,16,19720916,1972,9,16,False,-0.077,-77.656,POINT (-77.656 -0.077),11443
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec5,352010,Reventador,3,19731116,1973,11,16,19740716,1974,7,16,False,-0.077,-77.656,POINT (-77.656 -0.077),11444
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec4,352010,Reventador,2,19760104,1976,1,4,19760516,1976,5,16,False,-0.077,-77.656,POINT (-77.656 -0.077),11445
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec3,352010,Reventador,4,20021103,2002,11,3,20030110,2003,1,10,False,-0.077,-77.656,POINT (-77.656 -0.077),11446
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec2,352010,Reventador,2,20041107,2004,11,7,20060316,2006,3,16,False,-0.077,-77.656,POINT (-77.656 -0.077),11447
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec1,352020,Guagua Pichincha,3,19980807,1998,8,7,20010525,2001,5,25,False,-0.171,-78.598,POINT (-78.598 -0.171),11496
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ec0,352020,Guagua Pichincha,1,20011126,2001,11,26,20011126,2001,11,26,False,-0.171,-78.598,POINT (-78.598 -0.171),11497
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ebf,352020,Guagua Pichincha,1,20020416,2002,4,16,20020416,2002,4,16,False,-0.171,-78.598,POINT (-78.598 -0.171),11498
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ebe,352020,Guagua Pichincha,1,20021011,2002,10,11,20021207,2002,12,7,False,-0.171,-78.598,POINT (-78.598 -0.171),11499
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ebd,352020,Guagua Pichincha,1,19810831,1981,8,31,19821116,1982,11,16,False,-0.171,-78.598,POINT (-78.598 -0.171),11491
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ebc,352020,Guagua Pichincha,1,19850516,1985,5,16,19850616,1985,6,16,False,-0.171,-78.598,POINT (-78.598 -0.171),11492
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6ebb,352020,Guagua Pichincha,1,19900416,1990,4,16,19900510,1990,5,10,False,-0.171,-78.598,POINT (-78.598 -0.171),11493
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eba,352020,Guagua Pichincha,1,19930309,1993,3,9,19930312,1993,3,12,False,-0.171,-78.598,POINT (-78.598 -0.171),11494
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb9,352020,Guagua Pichincha,1,19970316,1997,3,16,19971018,1997,10,18,False,-0.171,-78.598,POINT (-78.598 -0.171),11495
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb8,352050,Cotopaxi,2,20150814,2015,8,14,20160124,2016,1,24,False,-0.677,-78.436,POINT (-78.436 -0.677),21088
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb7,352080,Tungurahua,2,20110420,2011,4,20,20110526,2011,5,26,False,-1.467,-78.442,POINT (-78.442 -1.467),22214
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb6,352080,Tungurahua,3,19991005,1999,10,5,20090708,2009,7,8,False,-1.467,-78.442,POINT (-78.442 -1.467),11643
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb5,352080,Tungurahua,3,20100101,2010,1,1,20100729,2010,7,29,False,-1.467,-78.442,POINT (-78.442 -1.467),11644
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb4,352080,Tungurahua,3,20101122,2010,11,22,20110102,2011,1,2,False,-1.467,-78.442,POINT (-78.442 -1.467),11645
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb3,352090,Sangay,3,19340808,1934,8,8,20110302,2011,3,2,False,-2.005,-78.341,POINT (-78.341 -2.005),11648
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb2,353010,Fernandina,2,19950125,1995,1,25,19950408,1995,4,8,False,-0.37,-91.55,POINT (-91.55 -0.37),11675
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb1,353010,Fernandina,2,20050513,2005,5,13,20050529,2005,5,29,False,-0.37,-91.55,POINT (-91.55 -0.37),11676
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eb0,353010,Fernandina,2,20090410,2009,4,10,20090428,2009,4,28,False,-0.37,-91.55,POINT (-91.55 -0.37),11677
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-6eaf,353010,Fernandina,1,19770323,1977,3,23,19770327,1977,3,27,False,-0.37,-91.55,POINT (-91.55 -0.37),11669
